BEDRIJFSNAAM;VESTIGINGSPLAATS;VERSTREKT VOORSCHOT
S. IADAROLA BEHEER B.V.;AMSTERDAM;12,756
S. KOOIJ HOLDING B.V.;AMSTERDAM;8,475
S. MOLENAAR V.O.F.;PURMEREND;2,520
S. OLIVER BENELUX B.V.;MAASTRICHT-AIRPORT;307,410
S. VAN DEN BRUL VOF T.H.O.D.N. AUTOTAALGLAS AMSTERDAM ZUID-OOST;AMSTERDAM;4,782
S. VAN SLOUN MEERSSEN B.V.;MEERSSEN;4,227
S.A.S. KANSSPELAUTOMATEN B.V.;VOORBURG;7,191
S.B.I. ZONHEUVEL B.V.;DOORN;37,833
S.C. STADSPARK;GRONINGEN;1,464
S.G.B. EXPLOITATIE B.V.;GOES;6,531
S.I. ZWARTZ B.V.;OLDENZAAL;75,981
S.M.G. NEDERLAND B.V.;ALKMAAR;2,742
S.O.S. SPORTS B.V.;OUDDORP ZH;3,426
S.P. CLERX KOELTECHNIEK B.V.;OOSTERLAND;4,560
S.R. HORECA B.V.;AMSTERDAM;49,680
S.V. DE VECHT;LOENEN AAN DE VECHT;1,080
S.V. HEYTHUYSEN;HEYTHUYSEN;588
S.W.W. COMPUTER V.O.F.;ZOETERMEER;2,511
S2 TECHNISCHE INSTALLATIES B.V.;MARGRATEN;6,126
S3 STAFF B.V.;ROTTERDAM;155,589
S4ALL B.V.;AMSTERDAM;27,717
S5 B.V.;ALKMAAR;50,535
SA HOEKSTRA;NIJKERK GLD;7,143
SAAM B.V.;HOEK VAN HOLLAND;24,129
SAAM ONDER DE MOLEN B.V.;NOOTDORP;8,475
SAAMAN;COLIJNSPLAAT;12,693
SAAMEN B.V.;SCHIEDAM;13,386
SAARLOOS AUTOMOTIVE EQUIPMENT B.V.;VENRAY;40,890
SABAS V.O.F.;OISTERWIJK;16,500
SABEH TOURS B.V.;BERKEL-ENSCHOT;10,068
SABEL COMMUNICATIE B.V.;BILTHOVEN;45,765
SABIR;AMSTERDAM;4,968
SABIR;PUTTEN;3,315
SABOFRA B.V.;HILVERSUM;4,251
SACAKLIOGLU;APELDOORN;2,484
SACCHETTA;PURMEREND;5,106
SADAL;AMSTERDAM;16,314
SADECHAF UV BVBA;TURNHOUT;7,740
SADI PRINTING B.V.;WEESP;10,173
SAELMANS;TEGELEN;3,039
SAFANDARLEY B.V.;LOCHEM;116,670
SAFANDARLEY EIJSDEN B.V.;EIJSDEN;74,532
SAFANDARLEY LOCHEM B.V.;LOCHEM;178,632
SAFETY & SECURITY ZEELAND B.V.;S-HEERENHOEK;20,007
SAFETY 2 B.V.;S-GRAVENHAGE;35,529
SAFETY COMPANY B.V.;TYNAARLO;12,765
SAFETY HOME B.V.;RIJSWIJK ZH;70,620
SAFETYSCHOOL B.V.;MEPPEL;10,782
SAFFRON B.V.;WASSENAAR;9,612
SAFRAN CABIN CARGO B.V.;ALKMAAR;30,393
SAFRAN CABIN CATERING B.V.;ALKMAAR;228,267
SAHARA NEDERLAND B.V.;EINDHOVEN;5,652
SAHIN;S-GRAVENHAGE;3,933
SAHMERAN ENTERTAINMENT B.V.;ROTTERDAM;4,641
SAHOK B.V.;ROTTERDAM;67,419
SAI, REGISTERACCOUNTANTS B.V.;GRONINGEN;7,467
SAIA AGROBOTICS B.V.;WAGENINGEN;28,650
SAIGON CAPHE CS B.V.;AMSTERDAM;13,191
SAIGON STREET B.V.;LEIDSCHENDAM;4,668
SAILING JANTJE B.V.;KANTENS;2,517
SAILING-CLASSICS C.V.;ROERMOND;72,762
SAILLANT HOTEL BRULL B.V.;MECHELEN;30,543
SAILLANT HOTEL GULPENERLAND B.V.;GULPEN;50,820
SAILLANT HOTEL MAASTRICHT B.V.;MAASTRICHT;11,646
SAINT IRINE B.V.;UTRECHT;17,697
SAINT MORRIS V.O.F.;AMSTERDAM;15,825
SAINT SABINA B.V.;UTRECHT;39,405
SAINT TROPEZ VELDHOVEN B.V.;VELDHOVEN;49,002
SAINT VERENA B.V.;AMSTERDAM;38,385
SAINTS & STARS B.V.;HOOFDDORP;38,349
S-AIR INTERNATIONAL B.V.;NIJMEGEN;55,041
SAJET;PURMEREND;2,145
SAKULNEE;APELDOORN;1,416
SAKURA MURA B.V.;MEPPEL;12,399
SAKYI;AMSTERDAM;3,237
SALAAM HASAN MUSTAFA;DRACHTEN;2,733
SALADDIN RESTAURANT B.V.;HANK;31,485
SALAH;AMSTELVEEN;11,409
SALAMANDER ROERMOND GMBH;ROERMOND;26,670
SALAMANDRINO MANAGEMENT B.V.;HAZERSWOUDE-DORP;7,398
SALDERS B.V.;ALMERE;23,097
SALEB;HOOFDDORP;5,658
SALEH;SCHIEDAM;1,560
SALEHI;GRONINGEN;4,395
SALEM;BORGER;17,148
SALEPRO B.V.;ECHT;55,980
SALES DISCOVERY B.V.;AMSTELVEEN;25,383
SALES POWER B.V.;S-GRAVENHAGE;123,339
SALES-ALL B.V.;BEMMEL;2,397
SALESPROMOTOR B.V.;ASSEN;5,445
SALESQ B.V.;HAARLEM;41,865
SALES-REPS.NL B.V.;OSSENDRECHT;15,624
SALLAND BEHEERGROEP V.O.F.;WIJHE;12,069
SALLAND ENGINEERING ELECTRONICS B.V.;ZWOLLE;61,263
SALLANDSE MILIEU EN ADVIES B.V.;HAARLE GEM HELLENDOORN;6,864
SALLANDSE UNITED B.V.;HAARLE GEM HELLENDOORN;1,896
SALLANDSE WEGENBOUW B.V.;HAARLE GEM HELLENDOORN;95,238
SALLE;AMSTERDAM;7,062
SALMUERA B.V.;AMSTERDAM;50,982
SALOME;VIANEN UT;732
SALOMONS CONSULTANCY B.V.;EDE GLD;10,551
SALON COSMETICS B.V.;ROTTERDAM;15,066
SALON DAAN VOF;GOIRLE;3,498
SALON DE PROVENCE B.V.;BREDA;5,499
SALT OISTERWIJK B.V.;OISTERWIJK;8,913
SALTEX HOLLAND B.V.;NIJKERK GLD;8,289
SALTYWATERS B.V.;GRONINGEN;13,764
SALUS HEALTH CLUB B.V.;THOLEN;5,505
SALUS JURIDISCHE DIENSTEN B.V.;NIJMEGEN;1,065
SALUS2TALENT B.V.;OSS;32,691
SALVEDO HEALTH CLINIC B.V.;AMSTELVEEN;12,168
SALVEOS MARKETING & COMMUNICATIE B.V.;OOSTERBEEK;14,103
SALVINIA B.V.;PAPENDRECHT;89,670
SAM B.V.;DEVENTER;4,710
SAM FRIDAY DEN HAAG B.V.;AMSTERDAM;2,829
SAM FRIDAY HAARLEM B.V.;AMSTERDAM;4,503
SAM FRIDAY UTRECHT B.V.;AMSTERDAM;4,596
SAM INTERNATIONAL B.V.;CULEMBORG;38,133
SAM LINES B.V.;VLAARDINGEN;2,211
SAMAC EUROJOBS B.V.;HENDRIK-IDO-AMBACHT;49,884
SAMAC EUROJOBS B.V.;HENDRIK-IDO-AMBACHT;15,231
SAMAYA B.V.;WERKHOVEN;13,953
SAMEN THUISZORG B.V.;ROTTERDAM;3,660
SAMENWERKENDE ZORG B.V.;OUD-BEIJERLAND;46,962
SAMENWERKT COOPERATIE U.A.;HARDERWIJK;60,684
SAMI;GRONINGEN;6,402
SAMIZA B.V.;LEIDEN;573
SAMPLONIUS & SAMPLONIUS B.V.;BERKEL EN RODENRIJS;29,739
SAMRAF B.V.;TILBURG;2,694
SAMS RETAIL B.V.;VLEUTEN;10,272
SAMSARA UITGEVERIJ B.V.;AMSTERDAM;2,271
SAMSOM INSTALLATIES B.V.;NIEUWER TER AA;7,269
SAMSON URBAN ELEMENTS B.V.;ZUTPHEN;21,510
SAMSONITE B.V.;AMSTERDAM;64,926
SAMUEL AMSTERDAM B.V.;AMSTERDAM;780
SAN DIEGO B.V.;AMSTERDAM;11,802
SAN GEORG B.V.;AMSTERDAM;5,943
SANATEL B.V.;NIJMEGEN;210,351
SANCHEZ;MONNICKENDAM;7,236
SANCY TRES B.V.;S-GRAVENHAGE;56,250
SANDAY'S BAKERIES B.V.;AMSTERDAM;172,962
SANDCBAR B.V.;KATWIJK ZH;15,036
SANDE;LAGE MIERDE;6,915
SANDE;RIEMST VROENHOVEN;2,163
SANDEE;KAMPERLAND;13,524
SANDEMANS NEW EUROPE B.V.;AMSTERDAM;9,171
SANDENBURG BUSINESS PARTNERS B.V.;AMSTERDAM;43,455
SANDER VOS HORECA EXPLOITATIE B.V.;WESTERBORK;17,973
SANDEREIJN B.V.;TERNEUZEN;37,038
SANDERS;GELDROP;825
S'ANDERS B.V.;VINKEVEEN;32,109
SANDRINI;SAS VAN GENT;1,464
SANDWICH FASHION COMPANY B.V.;AMSTERDAM;299,454
SANDWICH HUB SCHIPHOL-RIJK B.V.;SCHIPHOL-RIJK;4,179
SANFEL V.O.F.;MIDDELBURG;37,743
SANLITURK;ROTTERDAM;4,785
SANOMO B.V.;AMSTERDAM;32,178
SANTA FAZ B.V.;SPANBROEK;8,571
SANTA MARIA & SAINT PHILOPATER B.V.;AMSTERDAM;24,480
SANTA MARIA 147 B.V.;AMSTERDAM;7,785
SANTA MARIA 15 B.V.;AMSTERDAM;4,485
SANTA MARIA 167 B.V.;AMSTERDAM;11,169
SANTA MARIA 23 B.V.;AMSTERDAM;4,956
SANTA MARIA 40 B.V.;AMSTERDAM;7,389
SANTA MARIA 45 B.V.;AMSTERDAM;5,835
SANTA MARIA 53 B.V.;AMSTERDAM;5,100
SANTA MARIA ADMINISTRATIE B.V.;AMSTERDAM;52,395
SANTA MARIA AMSTELVEEN B.V.;AMSTELVEEN;7,647
SANTA MARIA DD NEDERLAND B.V.;AMSTERDAM;84,261
SANTA MARIA DEN HAAG B.V.;S-GRAVENHAGE;27,231
SANTA MARIA EINDHOVEN B.V.;EINDHOVEN;15,765
SANTA MARIA HILVERSUM B.V.;HILVERSUM;6,456
SANTA MARIA NS B.V.;AMSTERDAM;18,126
SANTA MARIA TILBURG B.V.;TILBURG;8,328
SANTBERGEN MAINTENANCE, PIPING & CONSTRUCTION B.V.;ZEVENBERGEN;3,564
SANTE PHARMA B.V.;DEVENTER;14,823
SANTEN PRODUKTIES B.V.;NAARDEN;14,841
SANTORINI B.V.;DOENRADE;6,762
SANXIN NIEUWEZIJDS B.V.;AMSTERDAM;19,485
SAP;LANGELO DR;9,879
SAP;LANGELO DR;14,604
SAPIAS GROUP EUROPE B.V.;HURDEGARYP;18,243
SARAH EN MADU B.V.;AMSTERDAM;4,929
SARA'S CITY HOTEL B.V.;AMSTERDAM;12,759
SARDEGNA B.V.;AMSTERDAM;11,400
SARDINA MANAGEMENT B.V.;ROTTERDAM;52,785
SARDINIA B.V.;MEPPEL;21,315
SARGIT;ROTTERDAM;3,873
SARI;S-GRAVENHAGE;381
SARICAN;AMSTERDAM;2,112
SARICON B.V.;SLIEDRECHT;19,014
SARIS & STREMME V.O.F.;SCHARENDIJKE;14,700
SARISTER DETACHERING B.V.;ROTTERDAM;35,802
SARKISIAN;DEN HELDER;6,864
SARPHAAT B.V.;AMSTERDAM;19,596
SARPHATI B.V.;AMSTERDAM;40,407
SARPHATIPARK B.V.;AMSTERDAM;2,688
SARTHRO TRAVELBAGS B.V.;HARDENBERG;41,436
SAS MANSOUR;NAARDEN;14,727
SASIVA B.V.;EINDHOVEN;14,328
SASSEN;S-GRAVENHAGE;4,644
SASSEN;ENSCHEDE;7,719
SASSEN TEXTIEL REINIGINGSBEDRIJF BV;HAARLEM;10,437
SATE KID B.V.;TILBURG;9,615
SATELLITE SPORTSCAFE B.V.;AMSTERDAM;31,977
SATIS & FY EVENT PRODUCTIONS B.V.;HILVERSUM;124,206
SATORNILIA;CAPELLE AAN DEN IJSSEL;1,212
SATTER DIENSTVERLENING B.V.;NIEUWAAL;9,912
SATTER PHALAENOPSIS B.V.;BRAKEL;71,625
SATTER TECHNIEK B.V.;BRAKEL;8,550
SAUL ADVOCATEN B.V.;ALMELO;12,006
SAUNA DROME PUTTEN B.V.;PUTTEN;67,641
SAUNA GELDROP B.V.;EMST;97,572
SAUNA KELMONDERHOF B.V.;BEEK LB;8,046
SAUNA NIEUWEZIJDS B.V.;AMSTERDAM;44,448
SAUNA PEIZE B.V.;PEIZE;85,086
SAUNA SARE B.V.;DEURNINGEN;30,699
SAUNA SCHIEDAM B.V.;SCHIEDAM;124,209
SAUNA VAN EGMOND B.V.;HAARLEM;46,416
SAUNA WOUDFENNEN B.V.;JOURE;44,421
SAUNDERS;VELSEN-NOORD;1,974
SAUNIER;VOORSCHOTEN;1,215
SAVETECH B.V.;GELDERMALSEN;43,995
SAVINNI B.V.;APELDOORN;768
SAVOY HOTEL EXPLOITATIE B.V.;ROTTERDAM;36,429
SAVVA;DUIVEN;1,773
SAVVIDIS;S-GRAVENHAGE;315
SAWA BEHEER TWELLO B.V.;DEVENTER;20,736
SAWO FOODSERVICES B.V.;S-GRAVENHAGE;12,360
SAYAH;MALDEN;1,983
SAYED;DRACHTEN;25,800
SAYED B.V.;TIEL;2,859
SAYILA INTERNATIONAL B.V.;SCHAGEN;3,654
SAZER B.V.;EINDHOVEN;4,005
SB BUSINESS COMMUNICATIE B.V.;VEENENDAAL;19,773
SB COFFEE ROASTERS B.V.;AMSTERDAM;10,623
SB RETAIL B.V.;VLAARDINGEN;4,467
SB4 BUREAU VOOR HISTORISCHE TUINEN PARKEN LANDSCHAPPEN B.V.;WAGENINGEN;7,947
SBI BEHEER B.V.;DOORN;59,451
SBI TRAINING EN ADVIES/FNV FORMAAT B.V.;DOORN;195,810
SBY INVEST B.V.;RIJEN;19,590
SC CAMBUUR-LEEUWARDEN B.V.;LEEUWARDEN;384,168
SC NEDERLAND B.V.;EINDHOVEN;16,530
SCALA VENLO B.V.;VENLO;17,514
SCALE LOGIC EUROPE B.V.;HILVERSUM;3,609
SCALOPPINE B.V.;AMSTERDAM;5,100
SCAPA RETAIL NV;MAASTRICHT;6,259
SCAVES B.V.;SCHOONEBEEK;33,918
SCB van STEENES;BREDA;2,739
SCC COMFORT V.O.F.;ENSCHEDE;14,432
SCE-ACADEMY B.V.;EMMEN;3,669
SCENTRONIX B.V.;BREDA;76,611
SCF BOUW EN ADVIES B.V.;EMMEN;10,533
SCG CREW B.V.;WINSCHOTEN;151,245
SCG CREW B.V.;WINSCHOTEN;171,525
SCHAAF;S-GRAVENHAGE;3,846
SCHAAF;GORREDIJK;4,758
SCHAAKCAFE HET HOK B.V.;AMSTERDAM;14,382
SCHAAP;HOOGERHEIDE;33,378
SCHAAP;UTRECHT;18,972
SCHAAPSMEERDERS;OISTERWIJK;3,972
SCHADE- EN HERSTELBEDRIJF VAN DER WIJST B.V.;S-GRAVENHAGE;7,152
SCHADEHERSTEL TWENTE B.V.;HENGELO OV;16,959
SCHADEPARTNERS WESTLAND B.V.;S-GRAVENZANDE;21,567
SCHAEKS;LANDGRAAF;5,526
SCHAFFELAAR THEATER B.V.;BARNEVELD;22,746
SCHAGER SLOT B.V.;SCHAGEN;4,974
SCHAIK;UTRECHT;2,523
SCHAIK;OIRSCHOT;3,891
SCHAKENRAAD ADVOCATEN;EINDHOVEN;30,132
SCHALK KAMBERG;WASSENAAR;3,846
SCHALKERS;KATWIJK ZH;807
SCHAMPER;RIJSWIJK ZH;4,257
SCHAOP B.V.;EEXT;6,909
SCHATJES B.V.;ALPHEN AAN DEN RIJN;1,404
SCHATORJE B.V.;TEGELEN;3,660
SCHAVEMAKER;OEGSTGEEST;6,063
SCHEEPERS;STERKSEL;1,095
SCHEEPS- EN JACHTWERF L.J. BOER SLIEDRECHT B.V.;SLIEDRECHT;171,660
SCHEEPS- EN REPARATIEWERF FALCON B.V.;ALPHEN AAN DEN RIJN;25,035
SCHEEPSBOUWKUNDIG INGENIEURSBUREAU NEDERLAND B.V.;GROU;42,027
SCHEEPSKAMEEL B.V.;AMSTERDAM;28,980
SCHEEPSWERF- EN HANDELMAATSCHAPPIJ TINNEMANS B.V.;MAASBRACHT;36,285
SCHEEPSWERF HOEKMAN B.V.;URK;20,400
SCHEEPSWERF JAC. DEN BREEJEN B.V.;HARDINXVELD-GIESSENDAM;120,837
SCHEEPSWERF REIMERSWAAL B.V.;RITTHEM;38,769
SCHEEPVAARTBEDRIJF TERRA B.V.;ZWIJNDRECHT;61,593
SCHEEPVAART-EN EXPERTISEBUREAU A. SCHUUR EN ZN. B.V.;WADDINXVEEN;4,389
SCHEEPVAARTONDERNEMING DE GRAAF VAN BYLANT B.V.;TOLKAMER;11,274
SCHEIDL;AMSTERDAM;12,411
SCHEKMAN;NUNSPEET;14,157
SCHEL-DE VEER V.O.F.;HEESCH;21,345
SCHELDEOORD HORECA VOF;BAARLAND;13,938
SCHELDEZICHT VOF;WESTKAPELLE;63,744
SCHELDORADO B.V.;TERNEUZEN;2,022
SCHELLEKENS;EINDHOVEN;2,697
SCHELLEKENS;GOIRLE;33,045
SCHELLEKENS;EINDHOVEN;3,642
SCHELLEKENS EVENTS B.V.;LIEMPDE;15,495
SCHELLENS;VENRAY;5,415
SCHELLIUS;HEENVLIET;4,854
SCHELTEMA LEIDEN, THEATERCAFE EN THEATERRESTAURANT B.V.;LEIDEN;23,268
SCHENK;VOLENDAM;5,262
SCHENK;NIEUWEGEIN;4,602
SCHENNINK-VAN DE LOOVEREN V.O.F.;OOSTERHOUT NB;10,356
SCHEPENBERG B.V.;AMSTERDAM;28,380
SCHEPENS;HILLEGOM;3,024
SCHEPERS TOURS B.V.;WESTERHAAR-VRIEZENV WIJK;40,902
SCHERBEIJN;CADZAND;17,457
SCHERF;S-GRAVENHAGE;2,466
SCHERMER;CASTRICUM;1,515
SCHERMER MOLENS STICHTING;SCHERMERHORN;5,787
SCHERPENZEEL;AMSTERDAM;3,021
SCHEURWATER;NOORDWIJK ZH;4,176
SCHEVELINGEN B.V.;HELMOND;11,352
SCHEVENINGSE VOETBALVERENIGING SVV SCHEVENINGEN;S-GRAVENHAGE;17,865
SCHIEWER EN VAN MEURS V.O.F.;HOOGERHEIDE;3,345
SCHIJNDEL;LUYKSGESTEL;27,237
SCHIJNDELS WARENHUIS B.V.;SCHIJNDEL;19,008
SCHIJVENS;TILBURG;1,629
SCHILD;BLEISWIJK;5,154
SCHILDER;WIJDEWORMER;2,292
SCHILDER- & ONDERHOUDSBEDRIJF VAN DER KRUIJS B.V.;EINDHOVEN;93,489
SCHILDER EN ONDERHOUDSBEDRIJF PAAUW B.V.;DUIVEN;5,028
SCHILDERS;TILBURG;1,785
SCHILDERS- & AFWERKINGBEDRIJF DE RUIT B.V.;S-GRAVENHAGE;8,331
SCHILDERS DE VRIES B.V.;GRONINGEN;136,959
SCHILDERSBEDRIJF F. WOLFS B.V.;TILBURG;21,273
SCHILDERSBEDRIJF GHERING B.V.;TILBURG;20,166
SCHILDERSBEDRIJF MIDDEN ROTTERDAM B.V.;ROTTERDAM;6,582
SCHILDERSBEDRIJF NIEUWE WATERWEG B.V.;BARENDRECHT;14,067
SCHILDERSBEDRIJF SAN B.V.;DIEMEN;63,321
SCHILDERSBEDRIJF WEST-FRIESLAND B.V.;OOSTERBLOKKER;35,838
SCHILDERWERKEN BIJSMANS HEERLEN B.V.;HEERLEN;58,176
SCHILDERWERKEN MUNSTERMAN;HERTEN;11,790
SCHILLING;TERBORG;1,545
SCHILTEN;ZWIJNDRECHT;10,995
SCHIMMEL HORECA & GROOTVERBRUIK B.V.;ZEIST;64,929
SCHIMMEL'S FOOD B.V.;EGMOND AAN ZEE;32,070
SCHINGENGA;AMSTERDAM;2,367
SCHINKELHAVEN B.V.;AMSTERDAM;24,711
SCHINKELHAVEN B.V.;AMSTERDAM;11,595
SCHIPHOL AIRPORT RETAIL B.V.;HOOFDDORP;428,844
SCHIPHOL NEDERLAND B.V.;SCHIPHOL;10,971,714
SCHIPHOL NEDERLAND B.V.;SCHIPHOL;11,802
SCHIPHOL TRAVEL B.V.;SCHIPHOL;349,605
SCHIPPER;ELSLOO LB;6,102
SCHIPPER;BUREN GLD;1,029
SCHIPPERS;VELDHOVEN;3,864
SCHIPPERSCOOPERATIE HISTORISCHE ZEILVAART HARLINGEN;HARLINGEN;3,603
SCHIPPERVAASEN B.V.;DWINGELOO;7,584
SCHIPSTAL;MILL;2,226
SCHLOSSBERGER;ZANDVOORT;3,795
SCHMIDT;AMSTERDAM;2,781
SCHMIDT;BRUMMEN;14,130
SCHMIDT BOUWMACHINES ALMELO B.V.;ALMELO;14,613
SCHMIDT ZEEVIS ROTTERDAM B.V.;ROTTERDAM;329,409
SCHNEIDER;AMSTERDAM;3,567
SCHNEIDER;AMSTERDAM;7,491
SCHNEIDER;LOENEN AAN DE VECHT;31,980
SCHOCON DAMESCONFECTIE B.V.;LEIDEN;7,971
SCHOEMAKER;ZUIDOOSTBEEMSTER;9,366
SCHOEMAN;VEENENDAAL;2,385
SCHOEN- EN SLEUTEL MEESTERS B.V.;LEEUWARDEN;8,760
SCHOENEN HEESBEEN B.V.;HEESBEEN;17,823
SCHOENEN SLUIS B.V.;SLUIS;1,461
SCHOENENCENTRUM UDEN B.V.;UDEN;3,711
SCHOENENIMPORT ARCON B.V.;NIEUWEGEIN;38,439
SCHOENHANDEL KERKSTRAAT B.V.;HILVERSUM;103,524
SCHOENHANDEL VAN BOEYEN B.V.;PUTTEN;5,082
SCHOENHANDEL VAN BOMMEL BREDA B.V.;BREDA;46,467
SCHOENHANDEL VAN BOMMEL EINDHOVEN B.V.;EINDHOVEN;9,687
SCHOENMAKER;EMMEN;2,013
SCHOENMAKER;S-GRAVENHAGE;6,159
SCHOENMAKER;BROEK OP LANGEDIJK;1,587
SCHOENMAKERS;SPIJKENISSE;9,417
SCHOENMAKERS B.V.;BOXTEL;19,008
SCHOENMODE DE ROOIJ B.V.;DUSSEN;13,671
SCHOKKER V.O.F.;DE RIJP;4,107
SCHOL;COLMSCHATE;2,580
SCHOL;BRESKENS;2,022
SCHOLMA;EELDE;1,722
SCHOLS;SITTARD;10,158
SCHOLTEN;AALSMEER;1,857
SCHOLTEN;AALSMEER;3,876
SCHOLTEN HORECAGROOTHANDEL B.V.;BERGEN NH;60,567
SCHOLTEN TELECOM B.V.;CUIJK;49,782
SCHOLTES;NAALDWIJK;10,533
SCHONE TAAK MULTIDIENSTEN B.V.;AMSTERDAM;72,756
SCHONINGH FASHION BV;AMSTERDAM;4,452
SCHOO;DE KOOG;28,359
SCHOOLCATERING VERSLOKET B.V.;WOERDEN;6,282
SCHOON UITZEND B.V.;AMSTERDAM;42,243
SCHOONBEEK;ZEERIJP;3,438
SCHOONDERGANG VAN ZWANENBURG GROOTKEUKENTECHNIEK B.V.;DELFGAUW;49,818
SCHOONDERGANG VAN ZWANENBURG RESTAURANT- EN KEUKENARTIKELEN B.V.;DELFGAUW;45,975
SCHOONDERGANG VAN ZWANENBURG SERVICE EN ONDERHOUD B.V.;DELFGAUW;34,614
SCHOONEMAN;ANDIJK;17,223
SCHOONHOVEN;ALKMAAR;5,796
"SCHOONMAAKBEDRIJF ""CORRECT"" B.V.";WIJK EN AALBURG;66,729
"SCHOONMAAKBEDRIJF ""EFZO"" B.V.";AMSTELVEEN;2,259
SCHOONMAAKBEDRIJF BACHIRI B.V.;ALMERE;53,139
SCHOONMAAKBEDRIJF DE HOEVE B.V.;AALTEN;23,313
SCHOONMAAKBEDRIJF GOEDZICHT B.V.;ERMELO;2,952
SCHOONMAAKBEDRIJF JLS B.V.;HAULERWIJK;8,964
SCHOONMAAKBEDRIJF LIBELLE AMSTERDAM B.V.;AMSTERDAM;5,109
SCHOONMAAKBEDRIJF LIBELLE AMSTERDAM B.V.;AMSTERDAM;22,623
SCHOONMAAKBEDRIJF PRINSEN B.V.;RAAMSDONKSVEER;8,283
SCHOONMAAKBEDRIJF SPIEGELBERG B.V.;RIDDERKERK;55,314
SCHOONMAAKBEDRIJF VAN BLIJDERVEEN B.V.;BERKEL EN RODENRIJS;26,076
SCHOONMAAKDIENSTVERLENING BEEKENKAMP V.O.F.;ELLEMEET;14,862
SCHOON-WERKT B.V.;NIJMEGEN;7,248
SCHOOR;GOES;1,350
SCHOOT;LEEUWARDEN;6,771
SCHOOT INSTALLATIETECHNIEK B.V.;HEEMSKERK;80,718
SCHOOT VERHUUR & EVENTS B.V.;AMERSFOORT;67,911
SCHOPMAN;HUISSEN;15,066
SCHORMANS;BEEK LB;6,219
SCHOT;LEPELSTRAAT;7,143
SCHOTSE VIER B.V.;MIDSLAND;5,868
SCHOUTEN;S-GRAVELAND;16,278
SCHOUTEN;MALDEN;3,732
SCHOUTEN;BERGEN OP ZOOM;3,795
SCHOUTEN;S-GRAVELAND;21,999
SCHOUTEN;GRONINGEN;6,111
SCHOUTEN;DRIEBRUGGEN;3,300
SCHOUTEN;S-GRAVENHAGE;3,903
SCHOUTEN TILBURG B.V.;TILBURG;31,761
SCHOUWBURG EN CONGRESCENTRUM HET PARK B.V.;HOORN NH;58,677
SCHOUWBURG MIDDELBURG B.V.;TERNEUZEN;7,863
SCHRAAG;OOSTEREND NH;3,915
SCHRAM;PURMEREND;2,790
SCHRAMA;UTRECHT;4,266
SCHRAVEN;WIJCHEN;1,773
SCHRAVEN V.O.F.;BREDA;5,019
SCHRAVERUS;S-HERTOGENBOSCH;16,017
SCHREIERSHOEK RECREATIE VOF;OOSTRUM FR;24,621
SCHREIERSTOREN B.V.;AMSTERDAM;53,697
SCHREUR;IJLST;12,729
SCHREURS AGRO STRAMPROY B.V.;STRAMPROY;6,324
SCHRIER;AMSTERDAM;354
SCHRIJEN;SITTARD;4,209
SCHRIJVER;HAARLE GEM HELLENDOORN;7,776
SCHRIJVER;DALFSEN;4,146
SCHRIJVER;RAALTE;4,800
SCHRIK MILLER TIME BREDA B.V.;BREDA;15,537
SCHRIKS KONFECTIE B.V.;MEIJEL;8,040
SCHRODER;ZEIST;3,948
SCHRODER MODESTOFFEN EN FOURNITUREN B.V.;ROTTERDAM;9,915
SCHUFFEL;WERVERSHOOF;21,885
SCHUIJL LOGISTIEKE PROFESSIONALS B.V.;LIENDEN;14,307
SCHUIJT;ZEVENBERGEN;14,013
SCHUIJT;BEVERWIJK;5,463
SCHUIM B.V.;AMSTERDAM;10,245
SCHUITEMA;GROOTEGAST;4,038
SCHUITENMAKER;ZANDVOORT;3,435
SCHUITMAKER;GORREDIJK;7,626
SCHULDINK VARKENS B.V.;OMMEN;8,103
SCHULDINK VARKENS B.V.;OMMEN;4,599
SCHULDINK VARKENS B.V.;OMMEN;1,278
SCHULKE & MAYR BENELUX B.V.;HAARLEM;16,749
SCHULKENS;MAASTRICHT;3,390
SCHULTEN LEDERWAREN V.O.F.;RAALTE;756
SCHULTS VASTGOEDONDERHOUD B.V.;ZIERIKZEE;140,913
SCHULZ RIJNVAART B.V.;ALBLASSERDAM;41,022
SCHUNCK MODE B.V.;HEERLEN;31,881
SCHUPPEN;AALSMEER;3,399
SCHURING;BERGEN NH;3,915
SCHURING;OENE;2,004
SCHUT;WIJHE;1,776
SCHUTH;DEDEMSVAART;6,330
SCHUTMAAT VARKENSBEDRIJF B.V.;DAARLE;7,224
SCHUTTE TOURS B.V.;STEENWIJK;26,085
SCHUTTERSHOF B.V.;ESBEEK;14,643
SCHUTTERT;OMMEN;251,496
SCHUURMAN;APELDOORN;8,994
SCHUURMAN INTERIEUR B.V.;AMSTERDAM;9,456
SCHUURMAN RETAIL BENEDEN-LEEUWEN B.V.;NEEDE;10,035
SCHUURMAN RETAIL GOOR B.V.;NEEDE;7,404
SCHUURMAN RETAIL NOORD-NEDERLAND B.V.;NEEDE;41,865
SCHUURMANS;ESCH;477
SCHWEIGMANN JEUGDMODE B.V.;LEEUWARDEN;6,978
SCHWEINSBERG;S-GRAVENHAGE;11,049
SCIARONE;ARNHEM;2,337
SCKO B.V.;AMSTERDAM;5,787
SCOOTERCARE B.V.;HILVERSUM;6,453
SCOOTMOBIELSHOP ENSCHEDE B.V.;ENSCHEDE;1,761
